0.516618749,-0.571103925,-0.07290344,0.707261996,0.24572554,0.089284212,1,-0.802275235,-0.637312091,0.899905531,0.469710109,-1,-0.119485955,-0.169092193,-0.561070895,0.681656556,0.987140428,1,-0.63231521,-0.187014651,-1,0.794288637,-0.144768415,0.081222978,-1,-0.26258609,0.518665077,0.519533488,-0.030899045,0.493335818
0.534283412,-0.594532238,-0.064874624,0.739598483,0.221701665,0.1043283,1,-0.807966017,-0.663490905,0.875848197,0.535148315,-1,-0.134188651,-0.222295482,-0.529595331,0.682401751,0.97206451,1,-0.646614823,-0.16149689,-1,0.809641629,-0.107718124,0.066122415,-0.995702429,-0.334947937,0.496321425,0.527564705,-0.065367066,0.442642236
0.552706152,-0.613210358,-0.058725866,0.764851232,0.194174873,0.122150889,1,-0.811433053,-0.687415703,0.833147827,0.59126066,-1,-0.151090545,-0.270876629,-0.481924577,0.680740065,0.954880489,1,-0.66199388,-0.131668709,-1,0.824194943,-0.075376173,0.045666271,-0.957278728,-0.414455146,0.481729065,0.532920661,-0.083803819,0.389947133
0.572699877,-0.634409983,-0.055008272,0.785728996,0.164271843,0.144558801,1,-0.810244321,-0.708284044,0.8296399,0.636363171,-1,-0.16603901,-0.31660372,-0.454735929,0.677089267,0.938604231,1,-0.674763703,-0.097355977,-1,0.840500128,-0.043106813,0.022915662,-0.954292834,-0.46026975,0.480328105,0.538499754,-0.10055768,0.338336693
0.59534537,-0.663297257,-0.054787036,0.80316704,0.133123238,0.173470348,1,-0.802667014,-0.723101926,0.803812665,0.67045743,-1,-0.180424476,-0.359030755,-0.428109184,0.672821103,0.922704783,1,-0.684317577,-0.058532089,-1,0.858472979,-0.00834118,-0.000910429,-0.920636179,-0.495339678,0.466174618,0.543180665,-0.102445379,0.289540952
0.621323538,-0.694011936,-0.057179532,0.816072952,0.103342627,0.210550192,1,-0.79182204,-0.730983623,0.793327818,0.694883445,-1,-0.194685668,-0.398749522,-0.404620545,0.666990698,0.911742607,1,-0.688746875,-0.015309982,-1,0.875682286,0.13027833,-0.025162355,-0.802644139,-0.521663762,0.43004955,0.55096958,-0.119741427,0.245794066
0.650180628,-0.724519305,-0.061941928,0.828179952,0.082047127,0.261777389,1,-0.752868161,-0.733824574,0.792571845,0.712633834,-1,-0.204685953,-0.441156542,-0.402667832,0.683124672,0.89608175,1,-0.688997255,0.027853511,-0.998845803,0.868402362,0.165784854,-0.047948165,-0.795655097,-0.503578937,0.439015326,0.564489701,-0.159109158,0.208007806
0.675853171,-0.728687657,-0.06865557,0.83804658,0.076982534,0.319572858,0.998526051,-0.73231411,-0.73209612,0.690399703,0.723683733,-0.999697989,-0.209862771,-0.476094041,-0.409225116,0.699588522,0.882518537,1,-0.681894382,0.104378845,-1,0.881943276,0.188345676,-0.070260792,-0.752740242,-0.498099929,0.41235747,0.569994267,-0.186227411,0.175978779
0.699877441,-0.695225455,-0.076792719,0.84654016,0.003366794,0.376527955,0.998523723,-0.764938575,-0.699915286,0.682054227,0.723020122,-0.998490421,-0.183310428,-0.506506504,-0.40540258,0.815105345,0.872010518,1,-0.695163672,0.14099202,-0.99253076,0.922600881,0.149115778,-0.090461469,-0.699760921,-0.515436239,0.409104215,0.585969009,-0.188706074,0.148250189
0.722221181,-0.738620497,-0.064223178,0.82541134,-0.06928934,0.4225498,0.977863403,-0.802629534,-0.666985982,0.680140374,0.717922642,-0.94473243,-0.191937379,-0.537502492,-0.404987121,0.814997381,0.887761542,1,-0.703155332,0.176311516,-0.956166847,0.898904208,0.075622499,-0.032446657,-0.631011847,-0.512869841,0.386943053,0.608670211,-0.208200981,0.107599204
0.757726113,-0.7917174,-0.061751584,0.82866716,-0.129071115,0.496139366,1,-0.851162147,-0.651829312,0.616215046,0.707183933,-1,-0.213465241,-0.57622105,-0.342322169,0.817437424,0.89277332,1,-0.708515418,0.214550135,-0.998734628,0.958396109,-0.017116975,-0.031533683,-0.558731512,-0.503889932,0.339236487,0.673402643,-0.14813674,0.07346066
0.822555047,-0.843841613,-0.076190062,0.828336392,-0.210268291,0.550044204,0.998835272,-0.942395347,-0.633157486,0.61115195,0.667736588,-0.998992898,-0.23251154,-0.607259266,-0.337640667,0.831145023,0.880931456,0.953052992,-0.706011008,0.276505636,-0.999367626,0.987105359,-0.123695083,-0.011235818,-0.467040754,-0.478326875,0.339103063,0.629674916,-0.169984235,0.039446565
0.85208641,-0.884296856,-0.088401042,0.897627031,-0.301193613,0.596856632,0.999407859,-0.945657188,-0.627108637,0.595315598,0.637352222,-1,-0.27822591,-0.638980286,-0.431020701,0.861931855,0.874151369,1,-0.727076508,0.314258529,-1,0.981806807,-0.221666921,0.023693511,-0.378088818,-0.441803304,0.169211289,0.537058762,-0.328510546,0.008800618
0.876866357,-0.96577422,-0.105154953,0.919761353,-0.393694509,0.635499127,0.999995984,-0.938215475,-0.594850429,0.593790716,0.581811401,-0.998997689,-0.313188483,-0.670543106,-0.47279244,0.763024344,0.918960497,0.987840341,-0.743409247,0.344904438,-1,0.985766823,-0.309835072,0.048009942,-0.271560845,-0.401254661,0.156112979,0.431959732,-0.437081821,-0.011358044
