-1,-0.497342888,-1,0.235574091,0.335740182,-0.460505736,-0.888633151,-0.526734622,0.257840216,-0.991665197,-0.620236863,-1,-0.445236449,-0.100878373,-1,-0.144357906,-0.620913921,-0.144981044,-1,-0.417737922,0.204773153,-0.816303679,0.892204222,-1,-0.76824783,-1,0.689001869,-0.596467281,-1,-0.357214757,-0.835202
-1,-0.497801555,-1,0.235083753,0.321773369,-0.460203518,-0.882834166,-0.527459422,0.251632641,-0.993124371,-0.624545485,-1,-0.445103493,-0.098482199,-1,-0.143946299,-0.627053538,-0.14259022,-1,-0.41447618,0.210077555,-0.82326237,0.894724568,-1,-0.773662876,-1,0.688411094,-0.599634604,-1,-0.359225096,-0.834707966
-1,-0.498587712,-1,0.234790659,0.30801207,-0.454325566,-0.876881277,-0.528162909,0.245245328,-0.994694488,-0.628982552,-1,-0.442946872,-0.085463822,-1,-0.136236949,-0.633252238,-0.14002948,-1,-0.411179041,0.215269717,-0.830105665,0.896939302,-1,-0.778830348,-1,0.687690997,-0.602633132,-1,-0.359685997,-0.824629118
-1,-0.499665603,-1,0.234580837,0.294249003,-0.451348881,-0.870865062,-0.528847198,0.238804503,-0.996411711,-0.633314612,-1,-0.441660843,-0.074708231,-1,-0.135392439,-0.639485118,-0.137288905,-1,-0.407835593,0.220333653,-0.836858539,0.898932096,-1,-0.784418558,-1,0.686948146,-0.605467902,-1,-0.358217349,-0.818484109
-1,-0.480420638,-1,0.234432103,0.28073487,-0.451137693,-0.864847826,-0.529516973,0.232297182,-0.99828128,-0.641011872,-1,-0.440545684,-0.066324631,-1,-0.131870884,-0.645713147,-0.134352183,-1,-0.404327417,0.225212391,-0.843549977,0.900661675,-1,-0.790260682,-1,0.686157174,-0.608151525,-1,-0.357337527,-0.812685712
-1,-0.473513958,-1,0.23432123,0.266623711,-0.448903726,-0.858847523,-0.530154237,0.225800537,-0.999694092,-0.641505254,-1,-0.439482203,-0.058006837,-1,-0.128264124,-0.651879745,-0.132697961,-1,-0.40059504,0.243913173,-0.850136693,0.902177904,-1,-0.796188401,-1,0.68528761,-0.610620592,-1,-0.355780698,-0.812149786
-1,-0.52521285,-1,0.234234286,0.258840387,-0.526103715,-0.852811256,-0.530760417,0.219337652,-1,-0.644996993,-1,-0.422551806,-0.0527078,-1,-0.147471244,-0.657980008,-0.128435578,-1,-0.438304036,0.254420244,-0.856589971,0.902426428,-1,-0.802205544,-1,0.683744708,-0.61290135,-1,-0.355481257,-0.806659304
-1,-0.551295211,-1,0.234231994,0.250486783,-0.473464266,-0.8484717,-0.531275977,0.212894886,-1,-0.669771706,-1,-0.418794463,-0.043629476,-1,-0.142951262,-0.663980768,-0.123852167,-1,-0.4416821,0.259229088,-0.862824648,0.904528791,-1,-0.808318929,-1,0.682689757,-0.628097828,-1,-0.356575423,-0.794894998
-1,-0.552824395,-1,0.233940072,0.236326313,-0.46889563,-0.845088089,-0.531019883,0.206607292,-1,-0.674585196,-1,-0.439363037,-0.036349395,-1,-0.142228091,-0.669957158,-0.130426837,-1,-0.436769764,0.263849353,-0.868736704,0.905867779,-0.977961175,-0.814330509,-1,0.681622323,-0.635723475,-1,-0.382427763,-0.787802615
-0.99235126,-0.526714356,-1,0.234124115,0.222074348,-0.467958544,-0.837796011,-0.53063557,0.200533155,-1,-0.67788348,-1,-0.419696954,-0.02813791,-1,-0.137217273,-0.675534522,-0.133100228,-1,-0.429658794,0.269060935,-0.873108037,0.906053487,-0.980863971,-0.820598814,-1,0.775995454,-0.637551498,-1,-0.469302373,-0.787236496
-0.992600427,-0.517375048,-1,0.243016787,0.212354025,-0.38455909,-0.829975339,-0.560031463,0.194636068,-1,-0.679318347,-1,-0.434062727,-0.017439185,-1,-0.164631128,-0.693132799,-0.126482203,-1,-0.424018472,0.273542103,-0.895868212,0.908332033,-0.986772246,-0.910034235,-1,0.773196669,-0.639249057,-1,-0.523780232,-0.892353928
-0.938136527,-0.519057617,-1,0.245678002,0.236096358,-0.378611664,-0.823137503,-0.53092901,0.189895928,-1,-0.682194496,-1,-0.436047124,-0.009341231,-1,-0.168275685,-0.719297928,-0.130859855,-1,-0.403798764,0.316705153,-0.939805527,0.972366544,-0.98738231,-0.991228291,-1,0.77115694,-0.661179701,-1,-0.486678077,-0.905922524
-0.907972201,-0.520332241,-1,0.2652913,0.270563185,-0.384727701,-0.815666621,-0.513261997,0.185039976,-1,-0.690857675,-1,-0.437383139,-0.000705316,-1,-0.164642057,-0.806787944,-0.132610476,-1,-0.504285249,0.343918829,-0.980787345,0.968310895,-0.998685983,-1,-0.809863813,0.722716876,-0.67183216,-0.9247711,-0.470597771,-0.889804354
-0.954681594,-0.523823656,-1,0.272550822,0.260111232,-0.385135614,-0.808388225,-0.511448067,0.180943275,-1,-0.694174819,-1,-0.43724733,0.00816708,-1,-0.164232375,-0.859309699,-0.176512164,-0.962807887,-0.530085893,0.350336734,-0.90544272,0.992069997,-1,-1,-0.825396846,0.94600955,-0.699961189,-0.92354816,-0.475625623,-0.827930802
-1,-0.523700179,-0.590161218,0.329227491,0.268545532,-0.504448147,-0.787409518,-0.717356931,0.177593196,-0.990406633,-0.696246736,-1,-0.436954934,0.016373757,-1,-0.145774122,-0.765504282,-0.217332403,-0.932449175,-0.524284058,0.401836936,-0.832896082,0.893546604,-1,-1,-0.830199014,0.981012144,-0.713503609,-0.930888093,-0.481064407,-0.815062288
-1,-0.557987282,-0.569654958,0.396614736,0.277476339,-0.51759032,-0.789875383,-0.860380848,0.171204015,-0.991509838,-0.698006272,-1,-0.436719776,0.025134976,-1,-0.179305906,-0.725583728,-0.207229645,-0.965698677,-0.51673684,0.440451336,-0.911181672,0.91301067,-1,-1,-0.913786076,0.997577221,-0.700871827,-0.931649988,-0.694240814,-0.814367668
-1,-0.816031735,-0.571497565,0.404650888,0.252012508,-0.517449977,-0.796624731,-0.952775204,0.182754399,-0.997536392,-0.962844042,-1,-0.436694642,0.038208381,-1,-0.184340506,-0.879082888,-0.197327932,-1,-0.613658866,0.553102286,-1,0.920756479,-1,-1,-0.919588904,0.996058691,-0.695483956,-0.99165673,-0.926675383,-0.965749193
-1,-0.999278803,-0.595577039,0.403573504,0.226978384,-0.625943176,-0.791383549,-0.993208935,0.187733081,-1,-0.775333428,-1,-0.714718789,0.063963571,-1,-0.179812166,-1,-0.187548427,-1,-0.626485277,0.672218045,-1,0.923933676,-1,-1,-0.930975948,0.991390706,-0.697059278,-1,-0.937984392,-0.97915584
-1,-0.967861725,-0.612438488,0.405156762,0.224709965,-0.637268914,-0.898155237,-0.983215106,0.177903014,-1,-0.763667997,-1,-0.773613014,0.084570481,-1,-0.17017798,-1,-0.177917404,-1,-0.625119337,0.706044461,-1,0.924570622,-1,-0.883702119,-0.998322666,0.98665228,-0.701699064,-1,-0.949403329,-0.968359948
-1,-0.953917148,-0.626012316,0.406707482,0.223278502,-0.63643352,-0.992665931,-0.973110623,0.172260228,-1,-0.765383087,-1,-0.773208895,0.098220065,-1,-0.16921285,-1,-0.167178066,-1,-0.608540319,0.71359993,-1,0.92748442,-1,-0.825401113,-1,0.981860101,-0.878444875,-1,-0.960914824,-0.957814406
-1,-0.951982036,-0.639257075,0.408093718,0.196634736,-0.635265674,-0.98073989,-0.962957086,0.166598691,-1,-0.766694536,-1,-0.772878631,0.111737269,-1,-0.159562969,-1,-0.15534224,-1,-0.597436974,0.720868956,-1,0.929402557,-1,-0.839186162,-1,0.981311562,-1,-1,-0.972652789,-0.956857136
