-0.898002728,0.210127391,-0.054319688,-0.429726318,-0.522383116,-1,0.056877822,-0.688469992,0.368162655,1,-0.363172378,1,-0.04460393,-0.592122882,-0.660506926,0.825004705,-0.260180537,-0.824691457,0.153600174,0.58487045,0.971096545,0.043024949,0.805635405,0.998195103,0.100081392,-0.405421325,-0.322952679,-0.914712984
-0.869878432,0.230130975,-0.037252361,-0.430023971,-0.444948573,-1,0.076080054,-0.679576487,0.366062343,0.994511986,-0.333846119,1,-0.033138852,-0.604082269,-0.661424834,0.835860546,-0.274286694,-0.840920979,0.086918686,0.583516039,0.966891083,0.003319086,0.80546124,0.972395361,0.042239925,-0.467308044,-0.341344819,-0.92945233
-0.845604157,0.258224295,-0.021506983,-0.426591276,-0.406975239,-1,0.099863426,-0.654752276,0.358711972,1,-0.300024869,1,0.095844894,-0.631650403,-0.681001204,0.84433897,-0.281031487,-0.862944382,0.006301921,0.560678947,0.965361554,-0.095037295,0.802041089,0.963053896,-0.020921773,-0.514807947,-0.349042436,-0.943515031
-0.810740434,0.282102475,-0.005635422,-0.448563234,-0.308240382,-1,0.111708741,-0.600579295,0.344849579,1,-0.268753896,1,0.121356802,-0.692208316,-0.726547198,0.849383139,-0.388583358,-0.885181121,-0.068500117,0.54688808,0.959509227,-0.171702249,0.796230564,0.912924013,-0.086630647,-0.551128082,-0.349302699,-0.957212694
-0.743676342,0.328733857,0.012076957,-0.479159137,-0.171521488,-1,0.13933107,-0.562709845,0.339048552,1,-0.217843682,1,0.2407961,-0.732713799,-0.764556689,0.849044844,-0.396736556,-0.904424598,-0.134485243,0.520213565,0.952051305,-0.233719056,0.785723576,0.861163868,-0.153224901,-0.574587536,-0.347249478,-0.954953452
-0.709436635,0.343786211,0.017614973,-0.506664536,-0.085788885,-1,0.142292505,-0.538443674,0.336682358,1,-0.20867041,1,0.313543896,-0.758193427,-0.794884774,0.844953168,-0.464772412,-0.920336228,-0.198876086,0.48626944,0.945263058,-0.285706869,0.739392268,0.806756055,-0.220791255,-0.58642855,-0.345492059,-1
-0.679079332,0.363361593,0.045853434,-0.513037843,-0.010051169,-1,0.132094429,-0.530508349,0.336283191,1,-0.189596858,1,0.323097186,-0.779074433,-0.828236458,0.842865181,-0.504933076,-0.933622775,-0.257904354,0.46087906,0.937359758,-0.330841858,0.698304422,0.740345233,-0.281027889,-0.589312396,-0.338889146,-1
-0.651124335,0.388456133,0.075041474,-0.543761901,0.048040402,-1,0.126581958,-0.51225439,0.338890818,1,-0.169411881,1,0.397662809,-0.795046607,-0.856857123,0.829594566,-0.508443221,-0.944683158,-0.313155031,0.443684281,0.919585247,-0.337131016,0.679828734,0.676447185,-0.340410479,-0.583327474,-0.327468942,-1
-0.622632239,0.411106017,0.102340312,-0.562447694,0.093311925,-1,0.128855922,-0.462025092,0.342367994,1,-0.134738929,1,0.43786942,-0.806189054,-0.877181326,0.813004374,-0.570817659,-0.953912741,-0.362712828,0.434687295,0.90011229,-0.384604741,0.645921797,0.620677843,-0.398163389,-0.571435985,-0.300639484,-1
-0.59457398,0.448437463,0.132372589,-0.569239186,0.13846023,-1,0.134941843,-0.423497011,0.345741576,1,-0.111404546,1,0.461896086,-0.813964237,-0.912578006,0.79943595,-0.607759338,-0.961524924,-0.405784213,0.431696714,0.886777466,-0.405127056,0.631801719,0.573336059,-0.458193383,-0.553551525,-0.298035162,-1
-0.568793377,0.475950929,0.166874466,-0.570260766,0.182124136,-1,0.145293013,-0.400140193,0.346113738,1,-0.092135674,1,0.480653964,-0.819361691,-0.927655717,0.783841344,-0.639501913,-0.967942189,-0.438673546,0.433793855,0.879999192,-0.415466503,0.645656751,0.533519879,-0.516730239,-0.529121817,-0.277309447,-1
-0.544025917,0.495751545,0.207534367,-0.567519377,0.225636734,-1,0.161338743,-0.381807215,0.34153597,1,-0.073863982,1,0.4948818,-0.823865387,-0.936550272,0.766353292,-0.667334399,-0.973288386,-0.46039903,0.439594353,0.87946277,-0.420214236,0.673522389,0.500950849,-0.574699664,-0.501342741,-0.275411852,-1
-0.518599982,0.511669591,0.251493191,-0.561101631,0.269370318,-1,0.180787318,-0.366346147,0.332565467,1,-0.05826514,1,0.500653177,-0.828720219,-0.937198058,0.749092378,-0.690594606,-0.977735315,-0.474634093,0.447913661,0.885669684,-0.418182381,0.71253423,0.474675616,-0.630910098,-0.473972787,-0.270158095,-1
-0.49569372,0.523901888,0.296582965,-0.548694878,0.312043799,-1,0.201230394,-0.355893811,0.319251158,1,-0.046163404,1,0.497667641,-0.831625927,-0.942253534,0.732014073,-0.712110929,-0.981464112,-0.484135453,0.458765464,0.897753113,-0.424894251,0.774704316,0.455533234,-0.68949062,-0.449845101,-0.277135873,-1
-0.473933938,0.532987863,0.343225039,-0.532200106,0.354292327,-1,0.222710424,-0.351797486,0.303107549,1,-0.037934172,1.000024324,0.484839185,-0.832269882,-0.942630465,0.716336735,-0.731441933,-0.984559249,-0.488008383,0.472156976,0.92841576,-0.415278333,0.832978525,0.443523964,-0.74866924,-0.428773132,-0.277835751,-1
-0.45614211,0.535295813,0.392174507,-0.514155889,0.396325138,-1,0.246174201,-0.35605369,0.2867015,1,-0.033266555,1,0.465481499,-0.831779822,-0.940092392,0.704807793,-0.750658395,-0.987122535,-0.483924369,0.48928491,0.944317362,-0.40810464,0.897806143,0.436249334,-0.806474667,-0.409411499,-0.305740081,-0.986230801
-0.442968756,0.541825494,0.442981434,-0.496934029,0.436856338,-1,0.273175893,-0.361365134,0.283473493,1,-0.032035997,1,0.462190698,-0.829577235,-0.919513765,0.697697739,-0.77139626,-0.989273564,-0.47141331,0.510232469,0.9593823,-0.40717664,0.969614078,0.430367632,-0.859627443,-0.390912792,-0.308535438,-1
-0.431867569,0.554771259,0.495518126,-0.481605836,0.475387075,-1,0.302592708,-0.365115229,0.263664957,1,-0.03275641,1,0.426974929,-0.827808026,-0.903568231,0.694835436,-0.790998026,-0.991055777,-0.450337875,0.534147425,0.971944705,-0.389129791,0.997769663,0.424018579,-0.908008533,-0.370628132,-0.349879115,-1
-0.421875569,0.561519576,0.548482468,-0.46550748,0.511995702,-1,0.332778271,-0.366720063,0.249255364,1,-0.034851503,1,0.403402055,-0.825290064,-0.890358745,0.694143657,-0.809864772,-0.992544121,-0.422903157,0.55843131,0.980235695,-0.372123787,1,0.418180371,-0.950964147,-0.346855453,-0.376701757,-1
