csp_avg,csn_avg,delta_sei,cf
-0.0010316828286432726,0.0006321238931874995,0.0015643147354467033,0.0016492677330501994
-0.0007002228968062196,0.001279250970351027,-0.0017539291864725004,-0.0018488531592928772
-0.0005993797791972686,0.0007085336368921689,-0.0028716662032940484,-0.0030258985988673827
-0.0020829153858656197,0.0010736546747937808,-0.0016170525731883671,-0.001703054531758626
-0.010188184315239112,0.0023276167225345264,0.0021130810615901828,0.002224474901059847
-0.0008941628742133895,0.0010690305740041902,0.0008983127289167402,0.0009455493250088849
-0.000954902490039073,0.0032054601805270324,-0.004635716374017444,-0.004878639721489819
-1.7886037473423146e-5,1.7189789944869383e-6,-0.0010562145534034827,-0.0011107540919670794
0.0009589440137404344,-0.0004030429598712983,0.0007441851780176646,0.0007823406788357224
0.0009056460205330717,-0.0005872016105455966,0.00018504546427709702,0.00019448973593517597
-0.0011927567257952805,0.0008951631970161039,-0.0023973093027281948,-0.0025190291427678977
0.001687455283209549,-0.000472084824284378,0.0005167321280273511,0.0005427164842721809
-0.0014316042640808175,0.0005789670869455079,-0.0007758775333422185,-0.000814708886025898
-0.0036288159994253073,0.0010000496830692,-0.0005652225644032106,-0.000593317131434425
-0.029171191529280056,0.004423595635108649,0.0018429663761775701,0.0019339173348293767
-0.0007163116514897858,0.0012771196617051561,-0.004270502299615259,-0.004480892475938546
-0.005618822583235589,0.0018009239270248543,0.0018392492733171589,0.001928646529739909
-0.0006175582027384684,0.000776260824029563,-0.0030626057888902066,-0.0032110709192161566
-0.002552371993070461,0.0011405706030396502,-0.0012201795052819001,-0.0012787518596300866
-0.0016570814885852377,0.0003121342557352601,0.0016226649363944514,0.001699954380673695
-0.001237581108045007,0.000916217568560304,-0.00239936899004249,-0.0025133220658229757
-0.017630855167950397,0.002379142613493315,0.0019272847192766153,0.002017751422582691
0.0012236988563682442,-0.0013063336612996563,0.00046392472553632503,0.0004856568849302503
-0.0011848220853994801,0.001936488947967489,-0.003541525894776321,-0.0037067554519297848
-0.0018289168861409114,0.0007676151734442422,0.0014772950735637278,0.0015454836986819997
-0.00023930186921892452,0.0002874225625862415,-0.0032480823480427155,-0.0033975600364309984
-0.0010896678751064804,0.00031420412251404226,0.0013716559343375254,0.001434109873043675
0.0003369708367526005,-0.00032659806092467014,0.0010645605400896934,0.0011128809370619607
0.00021995075516342716,-0.000452757188002139,0.00023528078362205154,0.0002459267727309766
-0.001907366494243661,0.0113195989470953,-0.001566558853875934,-0.0016372375253594744
-0.0013929807003075906,0.005313430116497979,-0.0037089607479493213,-0.0038753621062284
0.0010889479994501215,-0.0008159406412821317,0.00039772357417467894,0.00041535621697717025
0.001182721531582053,-0.0012235438202877198,0.0005673472457294142,0.0005923956885347252
-0.000633264799702075,0.0010632372672755585,0.0004010372404244368,0.0004186786311100849
0.0016929485726093817,-0.008090501075177453,-0.0017557332629444449,-0.0018327433230385431
-0.003697004964636237,0.02977871745861973,-0.0022837957092139275,-0.002383674571528753
0.0014214224381026916,-0.005056573048440644,-0.003953334635361963,-0.004125262404140353
-0.0011190279044791232,0.00024848690524828927,0.001371751899461753,0.0014303332835579466
-0.0007120145507473385,0.0005203636035563219,-0.0017377165974720365,-0.0018117207813067888
0.0003951179787625923,-0.00015825690646534718,0.0009916103835334645,0.0010335337369361643
-8.164406953758216e-5,4.47140216834389e-5,-0.0012396503236252947,-0.0012918880941756783
-0.001339053414648258,0.0005516048084671189,-0.0006638090543038745,-0.0006916057449732392
-0.0038252123284037006,0.0010087332703681445,0.001512750918976256,0.0015757327008620562
0.00044072122501644345,-0.0004468491205856528,-0.0007346728738061408,-0.000765185215791414
0.00027798407011998247,-0.00026716819839961426,0.0010132028303377941,0.0010550622198303814
0.002504423481161482,-0.004614425062197161,-0.0027725518175520047,-0.002886772416754969
-0.039480530229754986,0.0043352509727791096,0.0015221326275293996,0.001583761011372541
0.00021668733834131497,-0.00036691499414760644,4.975271009231284e-5,5.176438706563348e-5
-0.0007111269991696185,0.001660859165565486,-0.0015197345378650882,-0.0015809629742015016
0.0020159985268533784,-0.0027633779096339593,-0.0026717837133540786,-0.002778787331693712
-0.0132065775691003,0.0014895674062040548,0.0015763611424922071,0.001638576546398535
0.0011803763109260689,-0.0009773462802113795,0.0003130768504540824,0.0003254103312304577
-0.0004294323891081393,0.00039053262901472726,0.0008332904549727087,0.0008659960748826711
-0.0016428949801533773,0.012132942922729342,-0.002476566036163655,-0.0025735992851294138
-0.00035564515138693513,0.0024019043726085667,-0.0032570074371702142,-0.003384246077331194
-0.008621277860709667,0.003005937507115817,0.0015024530978948584,0.001560152914325767
-6.550418624784438e-5,9.559071789215682e-5,-1.9060030613600783e-5,-1.979065510848561e-5
-0.0002689204473426457,0.0007241329702014118,-0.0002824886780843994,-0.0002932807267627857
0.0022799819585330003,-0.009461838348873628,-0.002199666552320545,-0.002283419773377296
-0.009860665887781093,0.0013898102182326618,0.0014886763791846739,0.0015442277610710797
0.00117789815778024,-0.0010330557270151594,0.0006014828413368671,0.0006238865121178597
-0.00098323867640584,0.0014264209833872523,0.0005096430747128047,0.0005285683786696271
1.9613661066566132e-5,-1.7775759841744593e-5,-0.0034631593505906537,-0.0035914626482655703
-0.0032148195098400923,0.0013765416067854266,-0.0009806762832750972,-0.0010165162698256385
8.540173203186816e-11,-1.454274431093951e-10,2.027161644504282e-15,-2.3143849982411757e-15
-0.002638262882912215,0.018549173312663928,-0.003075808746713309,-0.00318732113729455
0.0006729740225211709,-0.0005079554457761276,0.0008087789429276027,0.0008377507906114735
0.0005327980938767034,-0.0007159511167765913,-0.0028512180614441037,-0.002953078637081596
0.0025620668400005205,-0.0004488255819684532,0.00044178192760991507,0.0004573859619957709
0.0013831290905781872,-0.00042970489310232706,0.0003201871824785853,0.00033146097906129834
0.00045473529296084607,-0.00021430695584714454,0.0006704966127487321,0.0006940247281280219
0.00044848384269059293,-0.00034426139838584867,-0.0007660670523074193,-0.0007928698663532962
-0.0020227740405606904,0.001002827406491849,0.0011409156524612295,0.0011806442749105715
0.0004898675384113965,-0.0007836814743211547,-8.363269168421342e-5,-8.65386785231492e-5
-0.0013914823322463913,0.002788506856349137,-0.0026444268393496645,-0.0027360071896850493
-0.0016198424429659582,0.0008559756002427944,0.0010887141952784826,0.001126123539565132
0.0003618613288627694,-0.000607446023952202,-8.346827433954745e-5,-8.63301686511756e-5
-0.000329234021210223,0.0007004557281549805,-0.0001700497187002446,-0.00017586134131794594
0.0010096543213890111,-0.003129873890377011,-0.00041837897965024836,-0.00043263322468640824
-0.00013312308321238042,0.0009964660703283793,-0.0027605070702904147,-0.0028543137785287088
-0.011796042329502153,0.0038001135942492188,0.001314875970001109,0.001358876006865264
0.0015531777558299951,-0.0030546887229095173,0.00014635200346468333,0.00015124222632741593
-0.003205934525194822,0.02411997904599721,-0.00160711586576429,-0.0016607148718386473
-0.00014568500985495076,0.0005830862894477809,-0.0031655453516459832,-0.003270676416186734
-0.0030501002986831776,0.0014192916158312424,-0.0010066590278473492,-0.0010397270013418755
-0.02915777862101725,0.0035723923680361317,0.0013310397596945228,0.001374474912065216
-0.00024578504378637534,0.0002933804505640119,-0.0009216231883980555,-0.0009516611340049269
-0.0001760332974184607,0.00014379565405434178,-0.0014547493325418998,-0.0015019493619583648
-0.0020547375536525956,0.0008742036323479342,-0.0006760011236435963,-0.0006978123754745928
-0.01068675541506056,0.002483200429666645,0.0013156385937749344,0.0013578837472436238
0.00022395649724488427,-0.00031506489624898897,-0.0004955535887375003,-0.000511441592113902
0.0009508155344512411,-0.0011160848004781077,0.000348141363005869,0.0003592601929001347
-0.00044344144846662076,0.0008817951663374232,-0.0029018882735456658,-0.0029943230372237537
-0.0020800667175229024,0.0006742270711916854,-0.0003468717366861291,-0.00035781847963345723
0.001466101569009046,-0.0003258282291769616,0.00025056300621462905,0.00025843706792039536
-0.0012942880374750734,0.00040893268975563415,-0.0002252647521264974,-0.00023232212448964632
0.0012219550698158814,-0.00032987544157743324,0.0007835520423279456,0.0008080044451881818
-0.0033110621527137857,0.0018431515361371676,0.0010588488795301614,0.001091815439164951
-0.0004455109514148192,0.0009354149137275405,-0.0028594097635537127,-0.0029482808863610273
-0.0027194024843562588,0.0008839106482442481,0.0010547747562443207,0.001087261834311497
0.0009909896990212008,-0.0010250223418208624,-4.582611553082399e-6,-4.723481290095705e-6
-0.000451414962637894,0.0005163239279184825,-0.0017471193533771857,-0.0018006573229825934
0.00011417737119203112,-5.8377953307450524e-5,-0.0003089925780746858,-0.00031840636905665885
-0.0033539422658107475,0.0013338388208541411,-0.0007355846483263319,-0.0007579108173592391
-0.0013974841613889387,0.00014616156010739272,0.0010344454994541585,0.0010656658444907336
-0.010152168705827799,0.005761434831227245,0.000947608800008802,0.0009761589914962465
-0.0006393989321782682,0.002982317864714469,-0.0007393893736839872,-0.000761640095063903
0.0013015832715184356,-0.005787091410383858,-0.0025519865374795305,-0.0026285390217026714
-0.0032750917760531306,0.0007966362064073379,0.0010683708410793157,0.0010999887279998966
7.753997143781135e-6,-2.4389994338512007e-5,-0.0011242016023699924,-0.0011574126787482477
-0.005191842499786258,0.002353536706647908,0.0010813647073063786,0.0011131600939391039
-4.7707682794001497e-5,6.318803065504745e-5,-0.0005847178396818384,-0.000601883558057828
0.0003474800346620023,-0.0005771015871481982,-0.0003282659946164132,-0.0003378688200413047
-0.0006645144545857311,0.001055631542864975,0.0002337435549281549,0.00024055933847350608
-0.001119185658220654,0.0038440757748897723,-0.002485359231683899,-0.002557672868095169
0.0009050353498967415,-0.0006200436228843548,8.752571147067797e-5,9.00526723381202e-5
-0.0035966763985979078,0.0027487941344053056,0.00086498379810795,0.0008898829409319493
-0.0002547789474897253,0.0007982109398905239,-0.0009426361697848759,-0.0009697294169398333
-0.00016817614970973771,0.00033396998650981924,-0.00017689941071223888,-0.0001819637292824073
0.0031172839720179893,-0.008438544131296851,-0.0017936746425976852,-0.001844885630022304
-0.02636001904443738,0.003054748658365559,0.001175718219226836,0.0012088246121311386
-0.0003559094377860213,0.00039011050498439175,-0.0017577249133723628,-0.0018071641934051513
-0.0158424024177235,0.005879223232299566,0.000987897019962365,0.0010155232570053974
-0.00032327675414604406,0.0010010230056166412,-0.0004015526566928608,-0.00041277007421587164
-0.001407142451907702,0.005060755413153902,-0.0021831158996988313,-0.002243929460851266
0.001096665746634266,-0.0009145102207419116,0.00047193642967302936,0.0004849930401048109
-0.00012388560145085604,0.0001955263276967888,-0.002275619377893011,-0.0023384346714275185
-0.0020905816704214213,0.00045527960883711235,0.0009506812562579865,0.0009767184396008237
-0.0057932820796865155,0.0043834486010988095,0.0008124257655750534,0.0008346386761670612
-0.0010914507889505493,0.004998653754205428,-0.0012725069234496608,-0.0013072566397941954
-0.0013157204441587103,0.0023602843523687256,-0.0013457492830637467,-0.001382325706004754
0.001111833719088405,-0.0009894365251980552,0.00013057379211139165,0.00013410632366363302
0.0011933463425305266,-0.0013574246964754085,0.00016715207595203373,0.0001716622515204425
3.319327545375052e-5,-8.020811568582817e-5,-0.00048328212670987076,-0.0004962902895119725
-0.0007602373334630784,0.0010400747943203929,-0.0016156842869340265,-0.0016590316526794802
0.000730024927305612,-0.000403465507006094,-9.035132539477184e-5,-9.27628767498045e-5
-0.01108649228542143,0.005899108280853793,0.0008677156692293954,0.0008908064061722704
-0.0006578759796639593,0.0027358734141165854,-0.0007727655279742097,-0.0007933080867048887
-0.0007247766272724056,0.0020559164086191967,-0.0024342320309464435,-0.0024987161527686703
-0.0007862951935331636,0.00034559351811029804,0.0007783012872189443,0.0007987647362431237
-9.330621880967931e-5,8.411851879175743e-5,-0.0011194700690815363,-0.0011488501593145224
0.000942633872946824,-0.0006185810932269608,0.0003924470407800835,0.00040270287336595406
0.00038145267319843125,-0.0003981348646025303,-0.0007132274607152835,-0.0007318235623960291
-0.001621955439097879,0.0010196890116039962,0.000802605641274084,0.0008234555348854635
-0.001334364020627441,0.0026744916558295987,-0.0019820291466061024,-0.002033436609405378
0.00033764916099947035,-0.00022306807282073982,0.0005543520015975535,0.0005686460071375155
-0.0004210723974540714,0.000352005387794476,0.0005705058922449035,0.0005851861273738216
-0.00322835466821888,0.024889915819826833,-0.0021505913598859343,-0.0022058701825841353
0.000597977515132925,-0.0004982565496852826,-0.0004810477574806591,-0.0004933133319043498
-0.0012201870410189933,0.0007011792837496361,0.0007747564320301958,0.0007944452882416964
-0.00019413368226574843,0.0003136113177691749,5.0278979330354905e-5,5.155464877881848e-5
0.0007060932626191508,-0.0019202242230921538,-0.002471889142936103,-0.0025344705792526246
-0.006453818762402094,0.0018333648428786467,0.0009902522223948545,0.0010150974121795092
0.0017215102718772966,-0.002020777307231483,-0.0016395714243983347,-0.0016806524875474518
-0.007105655857135792,0.0007937562949399123,0.0009466109951710622,0.0009701293627809005
0.000910061290425017,-0.000635824925995763,7.592658352033904e-5,7.781054347510143e-5
-0.0029394804006715536,0.0022856477663219274,0.0007289791164818324,0.0007470212269569561
-0.00014520430549496335,0.00041931008363118276,-0.0006397124365459947,-0.0006555235440099495
-2.8869271787846377e-5,5.3709587543670214e-5,-0.00040231243377324095,-0.00041222529928595757
0.00043938099280874137,-0.0010056973675299555,3.69638273360123e-6,3.7872123326785604e-6
-0.002400918413716557,0.014550501251725965,-0.0019477232476032749,-0.0019955037087922827
0.0009881696604901477,-0.0008463038848678271,4.1380224988959456e-5,4.238809441237549e-5
0.00018886165097605165,-0.00020737344656402123,-0.0009665978879854644,-0.0009900819362525198
-0.00018307281428630188,9.069060382838088e-5,-0.00044063233156314526,-0.0004512960355402691
-0.006812693634041112,0.002438154041249244,0.0009454381057104678,0.0009682433829250325
