cf_avg,cf_std,cumulative_profit,num_soc_violate,num_swap
0.0013161586206399075,0.0004485856163992651,-1246.1782837348683,5,9
0.0013293285815917713,0.00045460491137446613,-1266.419145950016,3,7
0.0013405955256648567,0.0004621840246720508,-1280.2270712011689,2,8
0.0013508509566419987,0.00046313802379535944,-1293.2164173240724,4,9
0.0013714832067670086,0.00046565644652195147,-1325.889986918971,8,8
0.0013894340389967667,0.00046947290668009425,-1352.1478876453207,5,9
0.0014013151211669384,0.0004682126392130331,-1363.2920828607535,3,9
0.0014152389005833662,0.0004644900399287765,-1381.0860812289284,5,8
0.0014285367751544398,0.00046462585993118857,-1397.8309044946345,4,8
0.0014391455523881103,0.00046397145736155887,-1407.8891647104006,1,8
0.0014469591149407104,0.00046257091820052574,-1413.3415343894399,1,6
0.0014597399218847671,0.0004596870537107589,-1424.7873730825518,4,4
0.0014710880873213031,0.00045866187054510385,-1430.9195356940986,0,1
0.0014814121674276975,0.00046025184140207134,-1435.624697397403,0,0
0.0014918369524426595,0.00046385044705273546,-1440.498500595999,0,0
0.0015025370388541076,0.00046958102760971936,-1445.8409049013849,0,0
0.0015136253928980804,0.0004776093616993301,-1451.6552259163625,0,0
0.0015259685283256197,0.0004889010201512755,-1458.4801899649842,0,1
0.001535657409422228,0.0004970218384733496,-1461.6766862077384,0,1
0.001544273255349407,0.0005031897202599769,-1462.3017753105332,1,6
0.0015544043971382172,0.0005049324220762692,-1467.2508870752754,1,9
0.0015734914517795589,0.0004989998997994731,-1493.651753325385,4,9
0.0015853138485438995,0.0004938850795788283,-1507.7306402476966,3,8
0.0015972981002372521,0.0004923107162753735,-1523.3520183692551,2,7
0.001608609153431344,0.0004907056159047733,-1537.5842548456837,2,8
0.001620818552631509,0.0004916239735073288,-1557.2822498393741,3,7
0.0016322755306820245,0.0004961277494418764,-1575.4141465274056,2,8
0.0016435965801842281,0.0004995430532709789,-1594.9138322206816,5,10
0.0016635812638648992,0.0004941016163323336,-1627.1709770494085,9,9
0.0016802195509054599,0.0004928577724086985,-1650.5093273331472,4,8
0.0016922211466938602,0.0004915906575747326,-1662.0797430070263,2,6
0.0017045930922447699,0.0004910984555363874,-1675.1022196732895,1,8
0.0017176016048845103,0.0004979158050528221,-1690.3487487799998,2,9
0.001728623834863551,0.0005027223088771755,-1699.9125359011248,1,8
0.0017384057355161117,0.0005006102638181385,-1710.2443073428465,4,7
0.0017527139233042182,0.000500050314358974,-1724.2725996880858,5,5
0.0017640895608585895,0.000503472808202641,-1730.515142997612,0,2
0.0017746096350250264,0.0005040312321325995,-1735.5506691608548,0,1
0.0017852884721739548,0.0005051773914129271,-1740.9131241463422,0,0
0.0017960616583510595,0.0005082927749579325,-1746.4390633355863,0,0
0.0018073830534999797,0.0005136379884126636,-1752.7225833621474,0,0
0.001819982793696991,0.0005219819122353335,-1759.9651232134624,0,0
0.0018292930778000109,0.0005298398939872777,-1762.2441180053293,0,1
0.0018378016384931308,0.0005388189181605207,-1762.3142328455463,0,6
0.0018486731277083705,0.0005449704568256945,-1770.0451181689846,3,8
0.0018662164329910239,0.0005394190596683613,-1793.2626697176931,2,9
0.0018787826055607327,0.0005369449566071234,-1811.0762653636043,3,8
0.0018893246538491978,0.0005341994700447602,-1821.2197283599135,1,9
0.0019052741474020634,0.0005304241201074375,-1853.7681081682824,6,10
0.0019193207589380792,0.0005340630284712827,-1878.8462875791815,3,9
0.0019314347359433667,0.0005360958093856565,-1897.2939061589109,1,8
0.0019438080408810151,0.0005391230904754022,-1919.2520535256158,5,11
0.0019660749178688594,0.0005354946800090088,-1957.9768298244378,11,11
0.0019872569804206654,0.0005308388585420522,-1991.289675734295,4,10
0.002004135165746109,0.0005313286501305994,-2018.6582680489419,5,8
0.002013436251369495,0.0005279207562222786,-2021.9364553670846,0,7
0.0020229822305698523,0.0005266551117396433,-2027.2164243078414,2,8
0.002035008841856191,0.0005251529171549227,-2044.3191189793536,6,7
0.0020453912504127276,0.0005233405975201582,-2058.873303840029,7,8
0.0020572986956999386,0.0005239794138761331,-2072.3186449120867,6,6
0.0020683099933023236,0.0005195061568098485,-2079.870629251262,1,2
0.0020800185087200104,0.0005156543718258395,-2087.3180321385107,0,2
0.0020918702114881248,0.0005133977307722346,-2095.254932382124,0,1
0.0021037549273031707,0.0005147015577894431,-2103.2649571491556,0,1
0.002115900404444553,0.0005185314936204597,-2111.4055263440227,0,0
0.0021280739885487115,0.0005249027268818773,-2118.6416236547866,0,1
0.0021379504227944813,0.0005302878571888542,-2122.719861226629,0,1
0.0021474820542994625,0.0005365942063679526,-2126.4909026390137,1,3
0.0021547234862656865,0.000541636640131011,-2119.013756160998,1,7
0.0021721981643862114,0.0005510785971821898,-2149.2711014541273,5,8
0.002182481968334537,0.0005529226699386027,-2156.238826944118,4,10
0.002195251758561382,0.0005539980811416771,-2177.577717090327,4,11
0.0022094975829499747,0.000558790765365825,-2205.7226825944126,6,9
0.002224801425833302,0.0005641496914036226,-2238.3421755284426,6,10
0.002237329809977928,0.0005640060339079696,-2260.655611989788,4,9
0.0022487149010611378,0.0005643366278781552,-2281.484379975622,6,9
0.0022705574430316065,0.0005578371376562113,-2318.885019731479,9,9
0.002289555971628341,0.0005562309442771462,-2349.608855802097,6,9
0.002300004620895521,0.0005549005747296905,-2357.4643807406937,1,9
0.0023127697661173368,0.0005529542737397904,-2373.5531113571187,5,7
0.0023252926805324204,0.0005562607939664982,-2390.5445111575,3,8
0.0023364161055957,0.0005570514596871551,-2403.9006681281307,1,9
0.002344992190069738,0.0005512468885565266,-2412.6164314939324,3,6
0.00235774625602166,0.0005514497001802159,-2426.195342980489,6,6
0.002369496666841589,0.0005498120141591733,-2433.7563224307773,2,2
0.0023804930390066937,0.0005489763231878599,-2439.937819438681,1,1
0.002391828132118358,0.0005494989332118205,-2446.786678659417,1,1
0.0024029453916563567,0.0005526203698122438,-2453.0557168419746,0,0
0.0024145030457008924,0.0005578760234578881,-2459.9443033644784,0,0
0.0024273996441724482,0.0005660613095789132,-2467.857489567007,0,0
0.002436780522531092,0.0005734822655950448,-2470.3809669483653,0,1
0.0024456585362689384,0.0005790504551454848,-2471.643697287688,0,3
0.0024534590343402163,0.0005818974389672755,-2469.127769783074,0,4
0.0024680611322356375,0.0005816543308569016,-2487.453321806368,2,7
0.0024775261311365325,0.0005832019750793349,-2491.5312923877095,2,9
0.0024877693057260277,0.0005797512764814592,-2501.169418183783,2,8
0.0025014908640561325,0.0005761946120422785,-2527.1972508198655,3,8
0.002515301577637201,0.0005717097318798804,-2552.8432670323255,3,10
0.00252925924970159,0.0005747020192555006,-2580.482445025417,4,9
0.0025396530213234055,0.0005775159627119403,-2595.9546915566198,3,9
0.0025611913759702944,0.0005828797993754063,-2632.4018755701572,9,9
0.0025833362453540655,0.0005859520633098468,-2665.578680796113,2,9
0.0025940697975997836,0.0005896746780603233,-2673.940984652091,3,9
0.0026061456564533832,0.0005895750642342007,-2689.358529095467,4,9
0.002619002626253289,0.0005914863661330278,-2708.0758807308903,3,9
0.0026312844526022107,0.0005934984617360397,-2726.0452627731843,5,8
0.0026395182377236762,0.0005929575809808416,-2733.174641803059,1,6
0.002649483534979069,0.0005910516020443416,-2744.043119661612,5,5
0.002659984622057787,0.0005863044790226287,-2750.746581394226,1,2
0.002670484779432386,0.0005831468665084812,-2755.918657683232,0,1
0.002681434964804349,0.000580590890560181,-2762.1820550348757,0,0
0.0026927243499259264,0.0005798048829681882,-2769.1130627568796,0,0
0.0027044796105800757,0.0005809865416508928,-2776.740144774084,0,0
0.002717712540059909,0.0005847422599820986,-2785.586553930157,0,0
0.002726985916991004,0.0005888525329455158,-2787.8223073589893,0,2
0.002736039274468351,0.0005915442655637725,-2789.41035021882,0,6
0.002747303860649774,0.0005907245897398746,-2797.1612659100865,0,9
0.0027658350747914173,0.0005836750644823265,-2826.0388923537544,4,9
0.002775883467728266,0.0005837659819078639,-2833.196758148485,3,10
0.0027894631519170504,0.0005801966273839189,-2856.3283764908556,5,10
0.002804595526705357,0.0005776781573043781,-2886.4036994760286,5,9
