cf_avg,cf_std,cumulative_profit,num_soc_violate,num_swap
2.0975738626640626e-5,3.2124700252164596e-5,-5.052950519313001,0,2
3.164719120866599e-5,6.188847691044859e-5,-8.014451454726249,0,1
4.122077420011378e-5,8.734073277845554e-5,-9.664617085662567,0,0
4.966444593036199e-5,0.00011152611052177983,-9.949705860455486,0,0
5.809602172749153e-5,0.00013586432134121907,-10.21112124207663,0,1
6.76454202611031e-5,0.00015987463365303213,-12.506951202515975,0,1
7.720690283436614e-5,0.00018308483071442742,-14.855556134497817,0,3
8.900405138247475e-5,0.00020469504054661047,-21.34161752259955,0,6
0.00010417886899523051,0.00022217517742911813,-34.10751324883305,0,7
0.00012050779324348316,0.00023408289939707842,-56.36590852986663,0,10
0.00014020230692015126,0.0002409499039543949,-87.90969028035475,0,11
0.0001610508924671846,0.00024522969419984037,-122.58507033977703,0,9
0.00017967590757781964,0.00024861897364708465,-151.0690899172655,0,10
0.0001993945850557255,0.00025021423716431777,-182.40371419715626,0,10
0.00021912534443425016,0.00025011776677245933,-213.7350058617012,0,8
0.00023662045147575784,0.00025002464111424053,-230.54364942160885,0,10
0.0002563270470530448,0.0002472133600096748,-251.47218404070463,0,9
0.000274939980263061,0.00024348551420270246,-271.0518779857366,0,9
0.0002935408315724583,0.00023837757099078933,-290.63514050713894,0,7
0.0003099060305448386,0.0002340525895754599,-305.91962879189265,0,8
0.00032736489188448946,0.0002274576019399942,-323.21006051425934,0,9
0.0003459536612932679,0.00021767198409854415,-342.3797825744009,0,7
0.00036231886026564825,0.0002088389993656099,-352.3362900262156,0,5
0.0003764242430997738,0.0002021217252731843,-359.45476698474147,0,2
0.00038715194589418944,0.00020118254572502778,-362.4569003889768,0,1
0.00039672554339269446,0.00020394369292646913,-364.06645377702273,0,1
0.0004062870354427693,0.00020872595749905394,-365.64236274594737,0,0
0.0004147306874735565,0.00021766628221385617,-365.9265194257239,0,0
0.000423162248781858,0.00022893434787961048,-366.1879334830008,0,0
0.0004315938010876801,0.00024220091398690873,-366.44935153574056,0,1
0.00044114318224342924,0.00025461369350261384,-368.7671266214821,0,1
0.0004507046483424146,0.00026743456729169283,-371.141907049985,0,4
0.0004636196166756239,0.00027259145767222356,-379.7037560525356,0,7
0.0004799243487822753,0.0002660280590893145,-401.8655707053523,0,8
0.0004973831991605813,0.0002489080336839081,-427.3508634358071,0,8
0.0005148541424008512,0.0002286104205443879,-452.8354410735788,0,7
0.0005312069800063738,0.0002142043387654991,-475.134679125346,0,9
0.0005497697731462758,0.00022797449334398937,-503.4010506318172,0,9
0.0005682597835080723,0.0002459672169110161,-531.2855144148689,0,9
0.0005867502053115051,0.0002551211997708442,-549.8747852933473,0,9
0.0006053015180653329,0.0002565822447740463,-568.7991096485248,0,8
0.0006227835546280207,0.0002563714712969128,-586.2687877499155,0,10
0.0006424889417312993,0.0002533506767508249,-607.8756826727545,0,9
0.0006611007645664005,0.0002502359549588052,-627.2431221480379,0,9
0.0006797004812331786,0.0002464334788021453,-646.6003775071198,0,7
0.0006960648015627567,0.00024306096703668014,-661.6345632771684,0,6
0.000711287200631398,0.00024103296000865029,-670.2009693891611,0,5
0.000725379871309321,0.00023859474963730905,-677.3067001537771,0,2
0.0007361072781782605,0.00024081895739220304,-680.3820237866013,0,1
0.0007456807083107836,0.0002459107637854848,-682.0241283244128,0,0
0.0007541243454188195,0.00025397516644925475,-682.3089267195314,0,0
0.0007625558900879846,0.00026410566999043183,-682.5703405775542,0,0
0.0007709874257628074,0.0002760765116865898,-682.8317442352278,0,0
0.0007794189576457766,0.0002896596120011224,-683.0931617102883,0,2
0.0007900858944364742,0.0003009223981947798,-687.4313183632378,0,5
0.0008041301777003064,0.00030483842587065784,-698.069926751059,0,8
0.0008215638030967432,0.00029938854718399493,-715.232064497678,0,9
0.0008401513335768106,0.0002879728435300271,-743.9705404716906,0,9
0.0008587509407898691,0.0002750643318758707,-772.9087447324576,0,8
0.0008762328632400368,0.00026167907743756755,-798.5945376190606,0,9
0.0008948202317497042,0.00024778592636545834,-827.1462269153344,0,7
0.0009111829410141776,0.0002601712979842508,-849.4780876434858,0,8
0.000928554353364649,0.0002748790960649283,-874.3014237814332,0,8
0.000945926249924564,0.0002810789016716383,-890.8794094146983,0,8
0.0009633355594414835,0.00026807893834397234,-907.7036542635225,0,8
0.000980805357214389,0.0002494690230838143,-925.0423016441624,0,8
0.0009982746704359628,0.0002358879564051614,-942.3134401564813,0,8
0.0010157068662664875,0.00023801367162388373,-959.3783813776254,0,8
0.0010330783853675265,0.0002449627364905945,-976.1137147363818,0,5
0.0010471342502855953,0.0002400452500119625,-986.6877493467183,0,6
0.001062331295372632,0.0002434542945280652,-994.9768024735927,0,4
0.001075269456993224,0.00024199126614626138,-1000.3788622197862,0,1
0.0010848669402534262,0.0002446925200437907,-1002.0082428126318,0,1
0.0010944281593897474,0.00024948040841022204,-1003.4960413609465,0,0
0.001102871772723546,0.0002574017225954874,-1003.7773470839102,0,0
0.0011113033009618723,0.0002673742443011647,-1004.03875477837,0,0
0.0011197348202110881,0.0002791779675734802,-1004.3001535525663,0,1
0.0011292838951154941,0.00029119950716196614,-1006.3743603539747,0,2
0.0011399626080162086,0.00030236502682132383,-1010.396505286049,0,6
0.0011551237793276097,0.0003053135102216676,-1022.3335576743688,0,8
0.001172568485952506,0.00029933534515213064,-1038.5004004256623,0,8
0.001190037353694318,0.00028926960392674925,-1063.1759502432467,0,9
0.0012086237232008966,0.00027755349963145176,-1090.929839727041,0,9
0.0012272219987487963,0.00026700454570883234,-1118.7980382855972,0,9
0.0012458196142155578,0.00026625354899569015,-1146.6338212935298,0,9
0.0012643799418589191,0.000281890466390921,-1174.248505579617,0,8
0.0012817629581815184,0.00028921105557055623,-1198.6074484742971,0,10
0.0013014056266495413,0.0002858646212615188,-1218.8105163036287,0,8
0.0013188622018169092,0.0002729214239234537,-1235.3294244218193,0,8
0.0013363308726630232,0.0002564891818948986,-1252.2829952745715,0,7
0.0013526819616424953,0.00024047768877900202,-1267.1998085045002,0,8
0.0013701378465903941,0.00023304077847485934,-1284.106607998863,0,8
0.0013875567814145083,0.00023808678569890447,-1300.8720352057558,0,6
0.0014027167569530931,0.00024281997732939666,-1313.3769305060468,0,7
0.001419006490544223,0.00024363892662561802,-1322.9412098268015,0,5
0.0014330857724291093,0.00024055693703841144,-1329.7318331897548,0,2
0.0014438125967539657,0.00024246796804048656,-1332.6348465998628,0,1
0.001453385739450432,0.0002470062116657415,-1334.2046878127494,0,0
0.0014618293389522736,0.00025452755122759384,-1334.4883219208198,0,0
0.0014702608509166626,0.0002641469448824157,-1334.7497333261097,0,0
0.001478692353898817,0.00027564642017864995,-1335.0111352168733,0,0
0.0014871238530904645,0.0002888014806606944,-1335.2725516056012,0,3
0.001498907745701157,0.00029773256144750317,-1341.7722427330027,0,7
0.001515198210414117,0.0002904024408333426,-1356.9145905382916,0,8
0.0015326540888915816,0.0002789224120333302,-1374.16535289185,0,7
0.0015490040856283936,0.0002728373471713655,-1396.7610674737966,0,8
