x1,x2,x3,x4,u,x_next1,x_next2,x_next3,x_next4
8545.892856817807,5102.175797116529,1.5694889310024243e-9,0.01038966204752937,9.932889232630627,4954.194893646851,15329.412799781023,1.5951320364309196e-9,0.010570965352120782
4954.194893646851,15329.412799781023,1.5951320364309196e-9,0.010570965352120782,-6.855391408388819,7468.905463192643,8168.277686976642,1.6014641724649227e-9,0.010615735171099542
7468.905463192643,8168.277686976642,1.6014641724649227e-9,0.010615735171099542,12.611752445013966,2959.3728147660427,21009.06363627738,1.631739362899854e-9,0.010829788499714235
2959.3728147660427,21009.06363627738,1.631739362899854e-9,0.010829788499714235,-10.629105014290458,6839.824586262917,9958.829999800784,1.6365377150588651e-9,0.010863714074970623
6839.824586262917,9958.829999800784,1.6365377150588651e-9,0.010863714074970623,10.469481934957246,3091.6021451240317,20631.79039194424,1.662244283584879e-9,0.011045466079869896
3091.6021451240317,20631.79039194424,1.662244283584879e-9,0.011045466079869896,-8.740354918080564,6272.009736848544,11575.009880268004,1.6678202521655915e-9,0.011084889601829823
6272.009736848544,11575.009880268004,1.6678202521655915e-9,0.011084889601829823,-7.38744459461106,9014.571338486614,3765.0614062043937,1.673165110148685e-9,0.011122679112839257
9014.571338486614,3765.0614062043937,1.673165110148685e-9,0.011122679112839257,19.533308295371082,2055.0235608655935,23582.084382959445,1.7249818626215883e-9,0.011489036786746192
2055.0235608655935,23582.084382959445,1.7249818626215883e-9,0.011489036786746192,-1.5711211213520706,2615.5847846325355,21985.57442173731,1.7347745086244837e-9,0.011558273295014217
2615.5847846325355,21985.57442173731,1.7347745086244837e-9,0.011558273295014217,1.0169212724323877,2253.7703271069827,23015.591407603704,1.7472453630902652e-9,0.011646445421125438
2253.7703271069827,23015.591407603704,1.7472453630902652e-9,0.011646445421125438,1.9438710164958228,1565.706599869347,24974.614241782965,1.7611196016871162e-9,0.011744539831465558
1565.706599869347,24974.614241782965,1.7611196016871162e-9,0.011744539831465558,-6.630101107705278,3945.717257774418,18197.05778765738,1.7673604357994773e-9,0.01178866412253994
3945.717257774418,18197.05778765738,1.7673604357994773e-9,0.01178866412253994,-2.300020336551552,4775.126520591801,15834.975661089435,1.7767577198142565e-9,0.011855105320577139
4775.126520591801,15834.975661089435,1.7767577198142565e-9,0.011855105320577139,-4.183059562537558,6302.153782728812,11486.363646237778,1.7847792434813925e-9,0.01191181954158931
6302.153782728812,11486.363646237778,1.7847792434813925e-9,0.01191181954158931,0.4972123058473951,6120.707438517679,12002.777179247589,1.796438381098586e-9,0.011994252622269707
6120.707438517679,12002.777179247589,1.796438381098586e-9,0.011994252622269707,-4.4491902835245165,7752.4692825887005,7355.930891344975,1.803967828360172e-9,0.012047487737419024
7752.4692825887005,7355.930891344975,1.803967828360172e-9,0.012047487737419024,5.107037634367651,5898.01023497064,12636.346720344936,1.8210758266725958e-9,0.012168445654845835
5898.01023497064,12636.346720344936,1.8210758266725958e-9,0.012168445654845835,13.310571879101605,1193.6685171405131,26031.773758842406,1.8557030987536389e-9,0.012413269312213863
1193.6685171405131,26031.773758842406,1.8557030987536389e-9,0.012413269312213863,-0.7308910605261255,1451.2754416898433,25297.95118341278,1.8661841068969248e-9,0.012487372716621172
1451.2754416898433,25297.95118341278,1.8661841068969248e-9,0.012487372716621172,-0.5368930010151522,1641.2843838521403,24756.616845278237,1.8769270443099097e-9,0.01256332802786161
1641.2843838521403,24756.616845278237,1.8769270443099097e-9,0.01256332802786161,-7.477893269859859,4330.89273907679,17097.447377642417,1.8827978895866215e-9,0.012604836403373317
4330.89273907679,17097.447377642417,1.8827978895866215e-9,0.012604836403373317,8.960322073118629,1168.4408111213224,26102.351669074582,1.9082647715302983e-9,0.012784893762919894
1168.4408111213224,26102.351669074582,1.9082647715302983e-9,0.012784893762919894,-15.04747413422911,6653.421152412563,10483.040130446705,1.911512993667882e-9,0.012807859523023834
